age_group,sex,STATEFIP,bpl,no_mig,prop_pop,prop_mig,origin_original,origin,state_fip,state
25,1,26,535,106,3.6051356177195814e-5,0.05938375350140056,Jordan,Jordan,26,Michigan
25,1,26,536,17,5.781821273701216e-6,0.028380634390651086,Kuwait,Kuwait,26,Michigan
25,1,26,537,720,2.4487713629793383e-4,0.07747767136554395,Lebanon,Lebanon,26,Michigan
25,1,26,540,604,2.0542470878326673e-4,0.22792452830188678,Saudi Arabia,Saudi Arabia,26,Michigan
25,1,26,541,222,7.550378369186294e-5,0.0779768177028451,Syria,Syria,26,Michigan
25,1,26,542,62,2.1086642292322082e-5,0.13449023861171366,Turkey,Turkey,26,Michigan
25,1,26,543,54,1.836578522234504e-5,0.13670886075949368,United Arab Emirates,UAE,26,Michigan
25,1,26,544,814,2.768472068701641e-4,0.10917381974248927,Yemen Arab Republic (North),Yemen Arab Republic (North),26,Michigan
25,1,26,599,110,3.7411784712184336e-5,0.08553654743390357,"Asia, nec/ns","Asia, nec/ns",26,Michigan
25,1,26,600,1571,5.343083071167418e-4,0.11923193685488767,AFRICA,AFRICA,26,Michigan
25,1,26,700,50,1.7005356687356518e-5,0.061957868649318466,Australia and New Zealand,Australia,26,Michigan
25,1,27,100,57,3.4408550222901e-5,0.5089285714285714,American Samoa,American Samoa,27,Minnesota
25,1,27,105,32,1.931708082689179e-5,0.1553398058252427,Guam,Guam,27,Minnesota
25,1,27,110,69,4.1652455532985424e-5,0.06764705882352941,Puerto Rico,Puerto Rico,27,Minnesota
25,1,27,150,294,1.7747568009706833e-4,0.05962279456499696,Canada,Canada,27,Minnesota
25,1,27,200,3649,0.0022027508730415044,0.10646554239365116,Mexico,Mexico,27,Minnesota
25,1,27,210,1473,8.891893768128628e-4,0.16614031130160162,Central America,Central America,27,Minnesota
25,1,27,250,41,2.4750009809455106e-5,0.07592592592592592,Cuba,Cuba,27,Minnesota
25,1,27,260,192,1.1590248496135074e-4,0.09886714727085479,West Indies,West Indies,27,Minnesota
25,1,27,300,1073,6.477258664767154e-4,0.11347292724196277,SOUTH AMERICA,SOUTH AMERICA,27,Minnesota
25,1,27,401,52,3.139025634369916e-5,0.4262295081967213,Finland,Finland,27,Minnesota
25,1,27,404,13,7.84756408592479e-6,0.05327868852459016,Norway,Norway,27,Minnesota
25,1,27,405,42,2.5353668585295477e-5,0.14,Sweden,Sweden,27,Minnesota
25,1,27,410,145,8.753052249685342e-5,0.13157894736842105,England,England,27,Minnesota
25,1,27,411,9,5.432928982563316e-6,0.10714285714285714,Scotland,Scotland,27,Minnesota
25,1,27,413,42,2.5353668585295477e-5,0.03614457831325301,"United Kingdom, ns",UK,27,Minnesota
25,1,27,421,138,8.330491106597085e-5,0.14759358288770053,France,France,27,Minnesota
25,1,27,425,43,2.5957327361135845e-5,0.11405835543766578,Netherlands,Netherlands,27,Minnesota
25,1,27,430,109,6.579880656660017e-5,0.6123595505617978,Albania,Albania,27,Minnesota
25,1,27,433,46,2.776830368865695e-5,0.2119815668202765,Greece,Greece,27,Minnesota
25,1,27,434,23,1.3884151844328475e-5,0.06424581005586592,Italy,Italy,27,Minnesota
25,1,27,450,35,2.1128057154412898e-5,0.24647887323943662,Austria,Austria,27,Minnesota
25,1,27,452,57,3.4408550222901e-5,0.2590909090909091,Czechoslovakia,Czechoslovakia,27,Minnesota
25,1,27,453,206,1.243537078231159e-4,0.051915322580645164,Germany,Germany,27,Minnesota
25,1,27,457,106,6.398783023907906e-5,0.059085841694537344,Yugoslavia,Yugoslavia,27,Minnesota
25,1,27,465,615,3.712501471418266e-4,0.11424856028237043,Other USSR/Russia,Russia,27,Minnesota
25,1,27,500,827,4.992258076199847e-4,0.11968162083936325,China,China,27,Minnesota
25,1,27,501,224,1.3521956578824254e-4,0.18604651162790697,Japan,Japan,27,Minnesota
25,1,27,502,664,4.0082942715800467e-4,0.13306613226452907,Korea,South Korea,27,Minnesota
25,1,27,511,245,1.4789640008089027e-4,0.12262262262262262,Cambodia (Kampuchea),Cambodia (Kampuchea),27,Minnesota
25,1,27,513,279,1.6842079845946282e-4,0.026736942980354575,Laos,Laos,27,Minnesota
25,1,27,514,51,3.0786597567858795e-5,0.08629441624365482,Malaysia,Malaysia,27,Minnesota
25,1,27,515,448,2.704391315764851e-4,0.1837571780147662,Philippines,Philippines,27,Minnesota
25,1,27,517,1413,8.529698502624406e-4,0.2273897650466688,Thailand,Thailand,27,Minnesota
25,1,27,518,461,2.782866956624099e-4,0.06680191276626576,Vietnam,Vietnam,27,Minnesota
25,1,27,521,3999,0.0024140314445856336,0.21316631130063965,India,India,27,Minnesota
25,1,27,522,12,7.2439053100844214e-6,0.026726057906458798,Iran,Iran,27,Minnesota
